"","x","y","drive"
"114321",254,-364.2,197
"114322",252.1,-368.9,197
"114323",249.3,-372.7,197
"114324",247.1,-377.4,197
"114325",245.2,-382.1,197
"114326",243.2,-386.8,197
"114327",241.7,-392.5,197
"114328",239.8,-397.1,197
"114329",238.3,-402.7,197
"114330",236.7,-407.3,197
"114331",235.9,-411.4,197
"114332",235.3,-414.1,197
"114333",235.1,-415.4,197
"114334",235,-415.5,197
"114335",235.1,-415.4,197
"114336",234.8,-414.4,197
"114337",234.8,-414.4,197
"114338",234.8,-414.4,197
"114339",234.8,-414.3,197
"114340",234.8,-414.3,197
"114341",235,-414.3,197
"114342",235,-414.3,197
"114343",235,-414.3,197
"114344",235,-414.3,197
"114345",235,-414.3,197
"114346",235.1,-414.2,197
"114347",235.1,-414.2,197
"114348",235.1,-414.2,197
"114349",235.1,-414.2,197
"114350",235.1,-414.2,197
"114351",235.1,-414.2,197
"114352",235.1,-414.2,197
"114353",235.1,-414.2,197
"114354",235.1,-414.2,197
"114355",235.1,-414.2,197
"114356",234.6,-413.2,197
"114357",234.6,-413.2,197
"114358",234.6,-413.2,197
"114359",234.6,-413.2,197
"114360",234.6,-413.2,197
"114361",234.6,-413.2,197
"114362",234.6,-413.2,197
"114363",234.3,-414.6,197
"114364",233.9,-417.3,197
"114365",233,-420.2,197
"114366",232.4,-424.2,197
"114367",231.7,-428.2,197
"114368",231.1,-433.5,197
"114369",230.2,-437.7,197
"114370",229.8,-442.8,197
"114371",229.5,-449.2,197
"114372",228.6,-455.9,197
"114373",227.1,-462.8,197
"114374",225.7,-469.7,197
"114375",225.2,-477.4,197
"114376",225.1,-484.9,197
"114377",226.2,-493.2,197
"114378",226.7,-500.4,197
"114379",227,-509,197
"114380",225,-517.4,197
"114381",218.8,-525.4,197
"114382",210.4,-533.1,197
"114383",199.7,-538.2,197
"114384",187.1,-541.7,197
"114385",174.6,-546.5,197
"114386",161.3,-551.5,197
"114387",146.4,-554.9,197
"114388",131,-558.5,197
"114389",114.7,-561.2,197
"114390",97.8,-563,197
"114391",81.2,-564.6,197
"114392",63.9,-564.1,197
"114393",47.1,-564.6,197
"114394",29.2,-563,197
"114395",11.4,-561.4,197
"114396",-6.7,-558.8,197
"114397",-24.7,-556,197
"114398",-43.1,-552.3,197
"114399",-61.6,-548.5,197
"114400",-79.7,-544.6,197
"114401",-98.1,-539.5,197
"114402",-115.5,-534,197
"114403",-132.7,-527,197
"114404",-148.9,-521,197
"114405",-165.3,-513.8,197
"114406",-181.3,-506.3,197
"114407",-195.5,-500.5,197
"114408",-209.7,-493.5,197
"114409",-223.9,-485.1,197
"114410",-237.9,-476.8,197
"114411",-251.5,-468.2,197
"114412",-264.2,-460.5,197
"114413",-277.1,-451.5,197
"114414",-289.7,-442.5,197
"114415",-302.6,-432.3,197
"114416",-314.7,-423.1,197
"114417",-326.9,-412.6,197
"114418",-339.3,-400.9,197
"114419",-351.8,-389.2,197
"114420",-363.8,-377.4,197
"114421",-375.6,-365.4,197
"114422",-386.9,-353.2,197
"114423",-398.4,-339.9,197
"114424",-409.6,-326.4,197
"114425",-420.5,-312.7,197
"114426",-431,-298.9,197
"114427",-440.9,-284.8,197
"114428",-450.5,-270.5,197
"114429",-459.7,-256,197
"114430",-468.1,-242.5,197
"114431",-477,-226.5,197
"114432",-485,-211.5,197
"114433",-493.7,-194.3,197
"114434",-501.6,-177.9,197
"114435",-509.5,-160.3,197
"114436",-516.6,-143.5,197
"114437",-523.6,-125.4,197
"114438",-529.9,-107,197
"114439",-536.2,-87.4,197
"114440",-541.3,-68.4,197
"114441",-546.3,-48.1,197
"114442",-550.7,-27.5,197
"114443",-555.2,-5.7,197
"114444",-558,14.4,197
"114445",-560.7,35.8,197
"114446",-562.6,57.6,197
"114447",-563.4,78.7,197
"114448",-564.4,100.8,197
"114449",-564.5,122.2,197
"114450",-565,143.5,197
"114451",-565.1,164.9,197
"114452",-565.1,185.1,197
"114453",-565.3,205.1,197
"114454",-565.5,225.2,197
"114455",-566,245.1,197
"114456",-566.6,265,197
"114457",-567.3,284.8,197
"114458",-567.6,303.4,197
"114459",-568.8,323.1,197
"114460",-570.4,342.5,197
"114461",-572.8,362.7,197
"114462",-575.4,381.6,197
"114463",-578,400.5,197
"114464",-581.4,419,197
"114465",-585.3,437.3,197
"114466",-589.8,455.4,197
"114467",-594.1,472.1,197
"114468",-599.3,489.8,197
"114469",-604.5,506.2,197
"114470",-609.9,522.4,197
"114471",-615.7,538.5,197
"114472",-621.9,554.4,197
"114473",-629,571.2,197
"114474",-636,586.7,197
"114475",-643.1,602.1,197
"114476",-650.9,617.2,197
"114477",-659.1,632.2,197
"114478",-668.1,647.9,197
"114479",-677.3,662.5,197
"114480",-686.7,676.8,197
"114481",-696.5,692.3,197
"114482",-1148.4,1104.8,197
"114483",-1160.9,1111.3,197
"114484",-1173.3,1117.9,197
"114485",-1186.6,1125.4,197
"114486",-1201.7,1132,197
"114487",-1216.6,1138.7,197
"114488",-1231.4,1144.2,197
"114489",-1246,1151,197
"114490",-1260.2,1156.8,197
"114491",-1273.4,1161.8,197
"114492",-1286.1,1167,197
"114493",-1297.4,1171.6,197
"114494",-1307.7,1178.1,197
"114495",-1316.4,1186.3,197
"114496",-1323,1195.7,197
"114497",-1324.1,1207.6,197
"114498",-1323.3,1220.6,197
"114499",-1322.1,1235,197
"114500",-1317.5,1248.4,197
"114501",-1311,1262.8,197
"114502",-1303.7,1277.7,197
"114503",-1295.3,1291.7,197
"114504",-1285.6,1306.3,197
"114505",-1276.3,1323.4,197
"114506",-1265.9,1339.6,197
"114507",-1255.3,1357.3,197
"114508",-1244.4,1375.1,197
"114509",-1233.4,1393,197
"114510",-1222.8,1411.9,197
"114511",-1211.8,1429.8,197
"114512",-1200.5,1447.8,197
"114513",-1188,1465.1,197
"114514",-1175,1482.6,197
"114515",-1161.7,1500.4,197
"114516",-1147.4,1517.2,197
"114517",-1133.1,1534.2,197
"114518",-1118.5,1551.2,197
"114519",-1103.4,1568.6,197
"114520",-1086.7,1584.1,197
"114521",-1070,1599.7,197
"114522",-1053.1,1614.1,197
"114523",-1036.2,1627.2,197
"114524",-1019.9,1639.9,197
"114525",-1004.4,1651.2,197
"114526",-989.2,1661,197
"114527",-975,1670.3,197
"114528",-961.4,1677.9,197
"114529",-949.1,1685,197
"114530",-937.3,1691.9,197
"114531",-926.1,1697.3,197
"114532",-915.7,1702.3,197
"114533",-906.8,1706.6,197
"114534",-898.6,1709.2,197
"114535",-891.3,1711.4,197
"114536",-883.7,1712.5,197
"114537",-875.1,1711.6,197
"114538",-866.2,1709.7,197
"114539",-856.4,1706.8,197
"114540",-845.8,1705.7,197
"114541",-835,1707.1,197
"114542",-824.8,1712,197
"114543",-814.8,1719.2,197
"114544",-804.2,1726.8,197
"114545",-792.2,1733.8,197
"114546",-778.3,1739.2,197
"114547",-762.1,1743.1,197
"114548",-744.9,1747.5,197
"114549",-726.9,1751.1,197
"114550",-708.9,1755.9,197
"114551",-689.6,1760.1,197
"114552",-670,1764.4,197
"114553",-650.6,1768.6,197
"114554",-631.4,1772.8,197
"114555",-612.6,1778,197
"114556",-593.5,1782.1,197
"114557",-574.5,1786.1,197
"114558",-555.9,1791.2,197
"114559",-537.5,1796.2,197
"114560",-519,1801.3,197
"114561",-500.6,1806.3,197
"114562",-482.7,1812.3,197
"114563",-464.5,1817.2,197
"114564",-446.8,1823.1,197
"114565",-428.5,1828,197
"114566",-410.5,1834.2,197
"114567",-392.2,1839.1,197
"114568",-374.5,1845,197
"114569",-356.8,1851,197
"114570",-339.4,1856.8,197
"114571",-322,1862.6,197
"114572",-304.7,1868.3,197
"114573",-286.8,1873.1,197
"114574",-269.3,1878.9,197
"114575",-251.3,1883.7,197
"114576",-233.2,1888.6,197
"114577",-214.9,1893.5,197
"114578",-196,1897.5,197
"114579",-177.4,1902.6,197
"114580",-158.6,1907.8,197
"114581",-139.6,1913.1,197
"114582",-120.7,1918.4,197
"114583",-101.2,1922.6,197
"114584",-82.3,1927.9,197
"114585",-63,1932,197
"114586",-44.5,1937.2,197
"114587",-26.2,1942.1,197
"114588",-8.5,1946.8,197
"114589",9.4,1951.6,197
"114590",27.7,1955.2,197
"114591",45.8,1960,197
"114592",64,1965,197
"114593",82.2,1969.9,197
"114594",99.5,1975.7,197
"114595",116.6,1981.4,197
"114596",133.9,1987.1,197
"114597",151.3,1992.9,197
"114598",169.2,1998.8,197
"114599",187.6,2003.8,197
"114600",205.4,2009.9,197
"114601",223.5,2014.8,197
"114602",241.1,2019.4,197
"114603",258.9,2022.8,197
"114604",276.6,2026.3,197
"114605",294.6,2028.6,197
"114606",312.1,2031.9,197
"114607",329.9,2034.2,197
"114608",347.2,2037.3,197
"114609",364.2,2040.4,197
"114610",380.7,2044.6,197
"114611",397.2,2048.7,197
"114612",413.8,2052.8,197
"114613",430.2,2058.1,197
"114614",447.3,2062.5,197
"114615",464.1,2068,197
"114616",481.2,2073.7,197
"114617",498.9,2078.4,197
"114618",516.2,2084.2,197
"114619",533.6,2089.9,197
"114620",551,2095.7,197
"114621",567.9,2101.2,197
"114622",584.5,2106.7,197
"114623",601,2112,197
"114624",617.2,2117.2,197
"114625",633.3,2122.4,197
"114626",649.5,2127.6,197
"114627",665.5,2132.8,197
"114628",681.4,2137.9,197
"114629",696.6,2143.8,197
"114630",711.6,2149.8,197
"114631",726.3,2155.6,197
"114632",740.8,2161.3,197
"114633",755.2,2166.9,197
"114634",770.4,2171.6,197
"114635",784.9,2177.3,197
"114636",800,2181.9,197
"114637",814.9,2186.5,197
"114638",830.5,2190.2,197
"114639",845.5,2194.9,197
"114640",861.1,2197.3,197
"114641",876.1,2199.5,197
"114642",890.9,2200.3,197
"114643",905.2,2199.6,197
"114644",919.1,2198.8,197
"114645",931.5,2198.4,197
"114646",941.8,2198.2,197
"114647",949.9,2198.5,197
"114648",956,2198.9,197
"114649",960.6,2198.6,197
"114650",963.9,2198.9,197
"114651",966.3,2200.1,197
"114652",968.6,2200,197
"114653",970.9,2199.8,197
"114654",973.2,2199.7,197
"114655",975.1,2200.6,197
"114656",978.2,2199.6,197
"114657",980.5,2200.6,197
"114658",983,2200.6,197
"114659",985.2,2201.7,197
"114660",988,2201.8,197
"114661",990.7,2201.9,197
"114662",993.5,2201.9,197
"114663",996.3,2202,197
"114664",998.2,2202.9,197
"114665",999.8,2202.4,197
"114666",1000.3,2202.7,197
"114667",1000.2,2202.6,197
"114668",1000,2202.5,197
"114669",999.8,2202.4,197
"114670",999.6,2202.3,197
"114671",999,2203.3,197
"114672",998.8,2203.2,197
"114673",998.7,2203.1,197
"114674",998.5,2203.1,197
"114675",998.5,2203,197
"114676",998.3,2203,197
"114677",998.2,2202.9,197
"114678",998.1,2202.8,197
"114679",998,2202.8,197
"114680",998,2202.8,197
"114681",997.9,2202.7,197
"114682",997.7,2202.7,197
"114683",997.6,2202.6,197
"114684",997.6,2202.6,197
"114685",998,2201.6,197
"114686",997.9,2201.5,197
"114687",997.8,2201.5,197
"114688",997.7,2201.4,197
"114689",997.7,2201.4,197
"114690",997.7,2201.4,197
"114691",997.5,2201.4,197
"114692",997.9,2201.5,197
"114693",999.6,2202.3,197
"114694",1003.3,2202.9,197
"114695",1009,2203.1,197
"114696",1014.3,2204.4,197
"114697",1020.3,2206,197
"114698",1027.5,2206.9,197
"114699",1034.9,2209.2,197
"114700",1043,2210.7,197
"114701",1050.8,2213.1,197
"114702",1058.4,2215.4,197
"114703",1064.9,2217.3,197
"114704",1070.2,2219.9,197
"114705",1074.6,2220.8,197
"114706",1076.9,2221.9,197
"114707",1077.9,2222.4,197
"114708",1078.1,2222.4,197
"114709",1078.1,2222.4,197
"114710",1077.9,2222.4,197
"114711",1077.9,2222.4,197
"114712",1077.9,2222.3,197
"114713",1077.9,2222.3,197
"114714",1077.8,2222.3,197
"114715",1077.8,2222.3,197
"114716",1077.8,2222.3,197
"114717",1077.7,2222.3,197
"114718",1077.2,2223.3,197
"114719",1077.2,2223.3,197
"114720",1077.1,2223.2,197
"114721",1077.1,2223.2,197
"114722",1077.1,2223.2,197
"114723",1077,2223.2,197
"114724",1077,2223.2,197
"114725",1077,2223.2,197
"114726",1077,2223.2,197
"114727",1076.9,2223.1,197
"114728",1076.9,2223.1,197
"114729",1076.9,2223.1,197
"114730",1076.9,2223.1,197
"114731",1076.8,2223.1,197
"114732",1076.8,2223.1,197
"114733",1076.8,2223.1,197
"114734",1076.8,2223.1,197
"114735",1076.8,2223.1,197
"114736",1076.7,2223,197
"114737",1076.7,2223,197
"114738",1076.7,2223,197
"114739",1076.7,2223,197
"114740",1076.7,2223,197
"114741",1076.6,2223,197
"114742",1076.6,2223,197
"114743",1076.6,2223,197
"114744",1076.6,2223,197
"114745",1076.9,2223.1,197
"114746",1078.3,2223.8,197
"114747",1081.1,2225.1,197
"114748",1083.5,2228.7,197
"114749",1084.4,2232.8,197
"114750",1083.4,2238.6,197
"114751",1080.8,2244.8,197
"114752",1076.6,2252.9,197
"114753",1071.9,2261.8,197
"114754",1067.3,2270.8,197
"114755",1062.1,2280.8,197
"114756",1056.8,2290.9,197
"114757",1051.3,2302,197
"114758",1046.2,2313.3,197
"114759",1041.2,2325.9,197
"114760",1037.1,2339.1,197
"114761",1034.3,2351.4,197
"114762",1030.3,2365.9,197
"114763",1026,2380.1,197
"114764",1021.1,2395.3,197
"114765",1016,2411.8,197
"114766",1012.1,2426.2,197
"114767",1007.5,2441.6,197
"114768",1002.6,2458,197
"114769",998.7,2473.8,197
"114770",994.7,2489.5,197
"114771",990.7,2506.5,197
"114772",987.3,2522.5,197
"114773",984.1,2538.5,197
"114774",982.3,2553.9,197
"114775",979.3,2571.4,197
"114776",975.7,2588.5,197
"114777",972.8,2606,197
"114778",970.3,2623.6,197
"114779",966.6,2642,197
"114780",963.8,2659.6,197
"114781",959.7,2680.4,197
"114782",955.9,2699.9,197
"114783",952.5,2718.4,197
"114784",948.4,2737.9,197
"114785",945.2,2756.5,197
"114786",942.2,2775.2,197
"114787",938.8,2793.7,197
"114788",935,2813.3,197
"114789",931.3,2832.9,197
"114790",928.2,2851.6,197
"114791",924.2,2871.2,197
"114792",920.3,2890.7,197
"114793",915.9,2910,197
"114794",911.8,2929.4,197
"114795",908.2,2947.9,197
"114796",904.5,2966.3,197
"114797",900.9,2984.7,197
"114798",897.1,3003,197
"114799",893.8,3020.3,197
"114800",890.9,3036.4,197
"114801",887.4,3052.4,197
"114802",883.7,3068.2,197
"114803",879.9,3083.9,197
"114804",876,3099.7,197
"114805",872.4,3114.3,197
"114806",868.5,3130.1,197
"114807",865.4,3144.8,197
"114808",861.9,3159.5,197
"114809",858.8,3174.3,197
"114810",856.1,3188.1,197
"114811",852.5,3202.7,197
"114812",849,3216,197
"114813",846.1,3228.4,197
"114814",842.7,3240.6,197
"114815",839.8,3251.6,197
"114816",836.5,3262.6,197
"114817",834,3271.4,197
"114818",831.1,3280,197
"114819",828,3287.3,197
"114820",825.4,3293.4,197
"114821",823.5,3298.7,197
"114822",821.6,3304,197
"114823",820.3,3308.5,197
"114824",818.7,3312.7,197
"114825",817.8,3315.9,197
"114826",816,3321.3,197
"114827",814.1,3326.5,197
"114828",811.5,3332.8,197
"114829",809.5,3338,197
"114830",806.9,3344.3,197
"114831",803.9,3351.6,197
"114832",800.3,3359.8,197
"114833",797.6,3366,197
"114834",794.4,3373.2,197
"114835",791.7,3379.4,197
"114836",789.3,3384.5,197
"114837",787,3389.6,197
"114838",785.5,3392.6,197
"114839",784.1,3395.6,197
"114840",783.2,3397.6,197
"114841",783,3397.6,197
"114842",783,3397.6,197
"114843",782.8,3397.5,197
"114844",782.8,3397.5,197
"114845",782.2,3398.4,197
"114846",781.7,3399.4,197
"114847",780.2,3402.4,197
"114848",778.6,3405.4,197
"114849",777.2,3408.5,197
"114850",775.5,3411.4,197
"114851",774.6,3413.4,197
"114852",774.6,3413.4,197
"114853",774.6,3413.4,197
"114854",774,3414.4,197
"114855",774,3414.4,197
"114856",773.1,3416.4,197
"114857",771.9,3419.6,197
"114858",770.6,3422.7,197
"114859",769.3,3425.8,197
"114860",767.4,3429.8,197
"114861",765.1,3435,197
"114862",763.7,3438,197
"114863",762.8,3440,197
"114864",762.8,3440,197
"114865",762.8,3440,197
"114866",762.7,3440,197
"114867",762.6,3439.9,197
"114868",762.6,3439.9,197
"114869",762.6,3439.9,197
"114870",762.1,3440.9,197
"114871",762.1,3440.9,197
"114872",762.1,3440.9,197
"114873",762.1,3440.9,197
"114874",762.1,3440.9,197
"114875",762.1,3440.9,197
"114876",762.1,3440.9,197
"114877",761.9,3440.9,197
"114878",761.9,3440.9,197
"114879",761.9,3440.9,197
"114880",761.9,3440.9,197
"114881",761.9,3440.9,197
"114882",761.9,3440.9,197
"114883",761.9,3440.9,197
"114884",761.9,3440.9,197
"114885",761.9,3440.8,197
"114886",761.9,3440.8,197
"114887",761.9,3440.9,197
"114888",761.9,3440.9,197
"114889",761.9,3440.9,197
"114890",761.9,3440.9,197
"114891",761.5,3441.9,197
"114892",760.6,3443.9,197
"114893",758.8,3448,197
"114894",756.9,3452.2,197
"114895",755.3,3456.3,197
"114896",753.5,3460.4,197
"114897",752.7,3462.6,197
"114898",752.2,3463.6,197
"114899",751.7,3464.6,197
"114900",751.9,3464.6,197
"114901",751.7,3464.6,197
"114902",751.7,3464.6,197
"114903",751.7,3464.6,197
"114904",751.7,3464.6,197
"114905",751.9,3464.6,197
"114906",751.9,3464.6,197
"114907",751.9,3464.6,197
"114908",751.7,3464.6,197
"114909",751.7,3464.6,197
"114910",751.7,3464.6,197
"114911",751.9,3464.6,197
"114912",751.9,3464.6,197
"114913",751.9,3464.6,197
"114914",751.9,3464.6,197
"114915",751.9,3464.6,197
"114916",751.9,3464.6,197
"114917",751.9,3464.6,197
"114918",751.9,3464.6,197
"114919",751.9,3464.6,197
"114920",751.9,3464.6,197
"114921",751.9,3464.6,197
"114922",752,3464.7,197
"114923",752,3464.7,197
"114924",752,3464.7,197
"114925",752,3464.7,197
"114926",752,3464.7,197
"114927",752,3464.7,197
"114928",752,3464.7,197
"114929",752,3464.7,197
"114930",752,3464.7,197
"114931",752,3464.7,197
"114932",752,3464.7,197
"114933",752,3464.7,197
"114934",752,3464.7,197
"114935",752,3464.7,197
"114936",751.1,3466.7,197
"114937",750,3469.9,197
"114938",748.4,3474.1,197
"114939",746.9,3478.4,197
"114940",745.2,3482.6,197
"114941",742.7,3488.8,197
"114942",740.6,3494,197
"114943",738.8,3498.1,197
"114944",736.5,3503.2,197
"114945",734.1,3508.3,197
"114946",732.3,3512.5,197
"114947",729.9,3517.5,197
"114948",727.9,3521.5,197
"114949",725.3,3526.5,197
"114950",722.6,3531.4,197
"114951",720.2,3536.5,197
"114952",718.2,3541.7,197
"114953",716.3,3547,197
"114954",714.5,3552.4,197
"114955",713,3556.6,197
"114956",712,3559.9,197
"114957",710.8,3563.1,197
"114958",709.3,3566.1,197
"114959",706.9,3568.6,197
"114960",703.1,3569.3,197
"114961",698.2,3569.4,197
"114962",691.6,3568.7,197
"114963",683.9,3566.3,197
"114964",675.8,3563.7,197
"114965",667.3,3562.1,197
"114966",658.1,3561.4,197
"114967",649,3560.8,197
"114968",640.2,3561.6,197
"114969",631.9,3562.7,197
"114970",624.8,3563,197
"114971",617.4,3564.5,197
"114972",610.1,3564.8,197
"114973",601.5,3566.9,197
"114974",592.4,3567.5,197
"114975",582.3,3568.9,197
"114976",571.2,3569.9,197
"114977",559.7,3570.6,197
"114978",547.9,3571.3,197
"114979",535.6,3572.9,197
"114980",523.7,3573.5,197
"114981",510.9,3576.1,197
"114982",498.6,3577.8,197
"114983",486,3580.5,197
"114984",473.5,3583.3,197
"114985",461,3586.1,197
"114986",448,3589.8,197
"114987",434.9,3593.7,197
"114988",421.8,3598.6,197
"114989",408.9,3603.8,197
"114990",396.6,3607.9,197
"114991",383.8,3613,197
"114992",371.2,3617.1,197
"114993",358.4,3622.2,197
"114994",345.6,3626.1,197
"114995",333.2,3630.3,197
"114996",321.5,3633.5,197
"114997",309.8,3636.6,197
"114998",299.2,3639,197
"114999",289.5,3641.9,197
"115000",280.8,3644,197
"115001",273.1,3645.3,197
"115002",266.6,3647.1,197
"115003",261.8,3648.6,197
"115004",260.8,3653.1,197
"115005",261.8,3657.3,197
"115006",264.5,3662.4,197
"115007",267.6,3668.7,197
"115008",270.4,3676.3,197
"115009",273.4,3685.2,197
"115010",276.9,3694.4,197
"115011",280.4,3704.9,197
"115012",284.8,3714.4,197
"115013",288.6,3725,197
"115014",292.3,3735.5,197
"115015",296.2,3746.1,197
"115016",300.7,3755.8,197
"115017",306.5,3764.8,197
"115018",313.8,3772,197
"115019",322,3778.4,197
"115020",331.9,3783.2,197
"115021",341.8,3789.2,197
"115022",351.5,3795.1,197
"115023",361.5,3799.8,197
"115024",370.8,3804.3,197
"115025",379.1,3809.4,197
"115026",387.6,3813.5,197
"115027",395.1,3818.4,197
"115028",402.3,3823,197
"115029",409.4,3825.1,197
"115030",415.3,3825.5,197
"115031",420.6,3820.6,197
"115032",424.8,3813.8,197
"115033",428.4,3806.8,197
"115034",432.5,3800.1,197
"115035",436.7,3794.6,197
"115036",441.6,3789.5,197
"115037",447.8,3785,197
"115038",453.9,3781.7,197
"115039",460.1,3779.6,197
"115040",466.2,3778.8,197
"115041",472.1,3777.9,197
"115042",478.4,3777.2,197
"115043",484.2,3776.2,197
"115044",490.2,3775.4,197
"115045",495.8,3774.4,197
"115046",501.8,3773.5,197
"115047",507.1,3773.5,197
"115048",512.7,3773.7,197
"115049",518.1,3773.8,197
"115050",523.5,3773.9,197
"115051",528.3,3774.9,197
"115052",533.4,3774.9,197
"115053",538,3775.8,197
"115054",542.5,3776.8,197
"115055",547.6,3776.7,197
"115056",551.9,3777.5,197
"115057",556.1,3778.3,197
"115058",560.2,3779,197
"115059",564.4,3779.7,197
"115060",568.1,3781.6,197
"115061",571.1,3784.3,197
"115062",573.9,3784.3,197
"115063",575.3,3785,197
"115064",576.4,3784.3,197
"115065",576.4,3784.3,197
"115066",576.9,3783.3,197
"115067",577.1,3783.4,197
"115068",576.9,3783.3,197
"115069",576.8,3783.2,197
"115070",577.2,3782.2,197
"115071",577,3782.1,197
"115072",577,3782.1,197
"115073",577,3782.1,197
"115074",577,3782.1,197
"115075",577.3,3781,197
"115076",577.3,3781,197
"115077",577.3,3781,197
"115078",577.3,3781,197
"115079",577.8,3780,197
"115080",577.8,3780,197
"115081",578.3,3778.9,197
"115082",578.3,3778.9,197
"115083",578.2,3778.9,197
"115084",578.2,3778.9,197
"115085",578.2,3778.9,197
"115086",578,3778.8,197
"115087",577.6,3779.9,197
"115088",577.5,3779.9,197
"115089",577.5,3779.9,197
"115090",577.4,3779.8,197
"115091",577.3,3779.8,197
"115092",577.3,3779.8,197
"115093",577.1,3779.7,197
"115094",577.1,3779.7,197
"115095",577.1,3779.7,197
"115096",576.9,3779.6,197
"115097",576.9,3779.6,197
"115098",576.9,3779.6,197
"115099",576.9,3779.6,197
"115100",576.9,3779.6,197
"115101",576.8,3779.5,197
"115102",576.8,3779.5,197
"115103",576.2,3780.5,197
"115104",576.2,3780.5,197
"115105",576.2,3780.5,197
"115106",576.1,3780.4,197
"115107",576.1,3780.4,197
"115108",576.1,3780.4,197
"115109",576,3780.4,197
"115110",576,3780.4,197
"115111",576,3780.4,197
"115112",576,3780.4,197
"115113",575.8,3780.3,197
"115114",575.8,3780.3,197
"115115",575.8,3780.3,197
"115116",575.8,3780.3,197
"115117",575.8,3780.3,197
"115118",575.8,3780.3,197
"115119",575.8,3780.3,197
"115120",575.8,3780.3,197
"115121",575.8,3780.3,197
